"filename","measure","location","sex","age","cause","rei","metric","year","val","upper","lower"
"7","Deaths","Sudan","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.84929842214,1.84740050258,0.09172983933
"7","Deaths","Tuvalu","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.53414983465,0.69783251032,0.39842342266
"7","Deaths","United States Virgin Islands","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.1945790576,0.46946829787,-0.00346159016
"7","Deaths","Sudan","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.23464636608,0.36107884167,0.14439426814
"7","Deaths","Tokelau","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.1673143515,0.43192759645,-0.00042893114
"7","Deaths","Palau","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.48229299698,1.14593623572,-0.00075047088
"7","Deaths","San Marino","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.7333703659,1.07288731326,0.4551694939
"7","Deaths","Puerto Rico","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.60464628465,0.77448443539,0.46795869943
"7","Deaths","Saint Kitts and Nevis","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.2114316866,0.55827142344,-0.02113689253
"7","Deaths","Northern Mariana Islands","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.87796115145,1.07346773794,0.71753863791
"7","Deaths","South Sudan","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.18776261249,0.28496141872,0.11141255565
"7","Deaths","Tuvalu","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.15436495609,0.37750774593,-0.00151603502
"7","Deaths","Sudan","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.23464636608,0.36107884167,0.14439426814
"7","Deaths","Puerto Rico","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.28472905773,0.64445038147,-0.00075784494
"7","Deaths","San Marino","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.14920834178,0.44165165948,-0.02237347915
"7","Deaths","Northern Mariana Islands","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.39575773185,0.86616019317,0.00871520324
"7","Deaths","South Sudan","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.03325140405,-0.0008404154,-0.07271754881
"7","Deaths","Sudan","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.08015495466,0.22146232377,-0.00381689361999999
"7","Deaths","Sudan","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.80002410501,1.76335555786,0.07853637983
"12","Deaths","Viet Nam","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.01978325638,0.00201605606,-0.04360097596
"12","Deaths","Myanmar","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.45849964356,0.61399056173,0.32757178672
"12","Deaths","Myanmar","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.02174885563,0.01643773992,-0.0565931019
"12","Deaths","Sri Lanka","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.14364129016,0.20930287401,0.08742021637
"12","Deaths","Papua New Guinea","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.20615224722,0.31391437189,0.13825174052
"12","Deaths","Sri Lanka","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.00610348377999999,0.03851697938,-0.01302780406
"12","Deaths","Papua New Guinea","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.7400059902,1.45217785958,0.23771135588
"12","Deaths","Fiji","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.42151470665,0.57637521314,0.29412495933
"12","Deaths","Fiji","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.16091585792,0.35506932892,0.00187406176
"12","Deaths","Marshall Islands","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.41291819999,0.59323316764,0.28032525548
"12","Deaths","Myanmar","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.92473744631,1.9256889022,0.09240864893
"12","Deaths","Malaysia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.88816835304,1.59045766345,0.09945472397
"12","Deaths","Marshall Islands","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.11710218062,3.56561757534,0.61987342877
"12","Deaths","Sri Lanka","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.44371659293,0.98493353925,0.05189160385
"12","Deaths","Tonga","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.12160989016,1.48064977478,0.82777877286
"12","Deaths","Tonga","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.90467864606,4.67841553933,1.33375651678
"12","Deaths","Armenia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.90258073949,2.28820962675,1.55237529499
"12","Deaths","Armenia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,4.13486911144,6.50169184361,2.01044594233
"12","Deaths","Georgia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.15263008572,1.34989266671,0.9715413918
"12","Deaths","Solomon Islands","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.49722428845,0.69372698679,0.35505333343
"12","Deaths","Georgia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.66547188167,4.38739600513,1.23532334794
"12","Deaths","Samoa","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.47841401176,2.70937026244,0.18744583643
"12","Deaths","Solomon Islands","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.14291524502,2.02568329089,0.49674495324
"12","Deaths","Samoa","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.50767233288,0.66604829758,0.39310763988
"12","Deaths","Viet Nam","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.4956722301,1.1397763427,0.02829898513
"12","Deaths","Kiribati","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.50233694072,0.9390269369,0.07081758818
"12","Deaths","Kiribati","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.24189345303,0.33040419155,0.17052511196
"12","Deaths","Micronesia (Federated States of)","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.60956882289,3.23878733669,0.18002494896
"12","Deaths","Kyrgyzstan","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.74436693797,0.92695140134,0.58782672631
"12","Deaths","Viet Nam","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.37523251105,0.47388280171,0.28484730803
"12","Deaths","Kyrgyzstan","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.65719970697,2.65948693608,0.78515070867
"12","Deaths","Micronesia (Federated States of)","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.75883897569,1.02460245817,0.53539853059
"12","Deaths","Azerbaijan","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.72598408011,1.01418290515,0.49744078021
"12","Deaths","Azerbaijan","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.7309056635,3.13750233232,0.71465954067
"12","Deaths","Vanuatu","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.30198168234,0.38120816801,0.23233687935
"12","Deaths","Vanuatu","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.1473856816,1.96491487737,0.36451005443
"12","Deaths","Tajikistan","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.11784786899,0.17362077374,0.07462482818
"12","Deaths","Papua New Guinea","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.5945444409,1.33515426472,0.04050468884
"12","Deaths","Tajikistan","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.45884428807,0.86921122038,0.13927304812
"12","Deaths","Kazakhstan","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.67148221298,0.80090330816,0.55195012701
"12","Deaths","Papua New Guinea","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.20615224722,0.31391437189,0.13825174052
"12","Deaths","Azerbaijan","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.08878868097,2.48893805274,0.10597470883
"12","Deaths","Fiji","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.34629403856,2.46316993465,0.22596632053
"12","Deaths","Kazakhstan","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.07632701813,3.56496950093,0.78994491818
"12","Deaths","Marshall Islands","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.90520601647,3.39090185552,0.28227094369
"12","Deaths","Fiji","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.42151470665,0.57637521314,0.29412495933
"12","Deaths","Mongolia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.23887036052,1.66469459637,0.88362589428
"12","Deaths","Mongolia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.27300801569,3.60909046248,1.19578938003
"12","Deaths","Marshall Islands","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.41291819999,0.59323316764,0.28032525548
"12","Deaths","Viet Nam","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.5106907125,1.15232924241,0.04648508464
"12","Deaths","Turkmenistan","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.26571804612,0.36183095497,0.19227884499
"12","Deaths","Turkmenistan","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.84060534304,1.5102221886,0.28492955461
"12","Deaths","Solomon Islands","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.77992248018,1.72685261551,0.06134996284
"12","Deaths","Bosnia and Herzegovina","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.63705448062,2.06790505744,1.26000735581
"12","Deaths","Bosnia and Herzegovina","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,4.14378998827,6.70514988108,1.89285911887
"12","Deaths","Tonga","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.21789286074,4.20147776121,0.31689128379
"12","Deaths","Uzbekistan","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.22239250384,0.28309678211,0.1723541988
"12","Deaths","Uzbekistan","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.82668223003,1.51823194353,0.25463735877
"12","Deaths","Croatia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.57869389968,1.88173993466,1.29761422524
"12","Deaths","Croatia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.99185054763,6.15212103127,1.80075289699
"12","Deaths","Hungary","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.5983359783,1.91082282458,1.31247387128
"12","Deaths","Albania","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.16525310517,1.6405492414,0.80806962938
"12","Deaths","Hungary","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,4.80103446236,7.76328883874,1.90059934759
"12","Deaths","Armenia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.67255049774,5.4958457258,0.25352159871
"12","Deaths","Albania","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.12679639928,3.46301635748,1.08876832387
"12","Deaths","Bulgaria","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.68872341247,2.06474054436,1.34400213524
"12","Deaths","Micronesia (Federated States of)","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.75883897569,1.02460245817,0.53539853059
"12","Deaths","Bulgaria","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,4.48498832479,7.27334524834,2.01997183768
"12","Deaths","Montenegro","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.93230169059,2.46058822416,1.49213285284
"12","Deaths","Montenegro","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,4.99891518184,7.7950415997,2.30432917125
"12","Deaths","Solomon Islands","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.49722428845,0.69372698679,0.35505333343
"12","Deaths","Tajikistan","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.11784786899,0.17362077374,0.07462482818
"12","Deaths","Tajikistan","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.03834741017,0.11346949349,-0.00490070315
"12","Deaths","Tonga","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.12160989016,1.48064977478,0.82777877286
"12","Deaths","Czechia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.80585030007,2.17991437732,1.49145180766
"12","Deaths","Romania","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.47494989218,1.73278213198,1.21117181177
"12","Deaths","Czechia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,5.35098157719,8.6051559095,2.19588174596
"12","Deaths","Romania","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.64827079231,5.63058091343,1.72539932933
"12","Deaths","North Macedonia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.65132437724,2.13147225906,1.24769123246
"12","Deaths","North Macedonia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,4.31501980065,6.9598822919,1.89482813497
"12","Deaths","Georgia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.79484229802,3.72379938987,0.13907529092
"12","Deaths","Slovakia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.3828758883,1.79393635094,1.07507249098
"12","Deaths","Slovakia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.80206825283,6.32423823158,1.59539526908
"12","Deaths","Kiribati","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.24189345303,0.33040419155,0.17052511196
"12","Deaths","Armenia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.90258073949,2.28820962675,1.55237529499
"12","Deaths","Micronesia (Federated States of)","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.19809067398,0.47304915133,-0.00072921508
"12","Deaths","Serbia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.53006802739,1.96278139349,1.15475556942
"23","Deaths","Kyrgyzstan","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.04921187726,2.13534643767,0.09052478923
"23","Deaths","Vanuatu","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.94584196144,1.82084387362,0.09646989663
"23","Deaths","Serbia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,4.15960619103,6.73738896644,1.71252309856
"23","Deaths","Poland","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.39872648877,1.59959750197,1.21323991898
"23","Deaths","Samoa","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.50767233288,0.66604829758,0.39310763988
"23","Deaths","Poland","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.92577825017,5.95301087266,1.71915362535
"23","Deaths","Slovenia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.05451992403,1.30417001424,0.82747430875
